maison,ats,config_json,job_count,evidence
Paul Smith,JobTrain,"{""vendor"": ""jobtrain"", ""client"": ""paulsmith"", ""careers_url"": ""https://www.jobtrain.co.uk/paulsmith/Home/Job"", ""list_endpoint"": ""https://www.jobtrain.co.uk/paulsmith/Home/_JobCard"", ""pagination"": {""param"": ""Skip"", ""page_size"": 10}, ""job_url_pattern"": ""/paulsmith/Job/JobDetail?JobId=<id>""}",10,"robots https://www.paulsmith.com/robots.txt HTTP 200 = PARTIAL (disallows /*? and */api etc, but /uk/info/careers is permitted). robots https://www.jobtrain.co.uk/robots.txt HTTP 200 with an EMPTY body (no directives) = ALLOWED. PROBE ORDER: www.paulsmith.com/uk/careers -> 301 -> /uk/info/careers HTTP 200, whose footer links href='https://www.jobtrain.co.uk/paulsmith/default.aspx' -> redirects to /paulsmith/Home/Job HTTP 200, title 'Paul Smith | Jobs | Search here for your perfect career'. COUNT METHOD: the list is injected by XHR to /Home/_JobCard?Skip=N (captured in Chromium). Paginated Skip=0,10,20,30,40,50,60: Skip=0 returned 10 unique JobIds (3650, 3674, 3677, 3680, 3688, 3709, 3712, 3715, 3716, 3717); every Skip>=10 returned an empty fragment (~481 bytes) carrying totalCurrentRecords=0 and totalMatchRecords=0. So the real page size is 10 and the full board is 10 unique JobIds. An initial Skip=20 step would have wrongly suggested more pages existed; stepping by 10 proved otherwise."
Paule Ka,NONE,,,"job_count left EMPTY (not 0): no careers surface exists at all, so ""zero jobs"" is not a measurable state. robots https://www.pauleka.com/robots.txt HTTP 200 (Shopify) = ALLOWED. PROVEN ABSENCE: (1) the full page sitemap https://www.pauleka.com/sitemap_pages_1.xml enumerates only THREE pages - /pages/contact, /pages/l-univers-paule-ka, /pages/data-sharing-opt-out - and none is a careers page; (2) standard paths 404: /pages/careers, /pages/recrutement, /pages/carrieres, /pages/jobs all HTTP 404; (3) the homepage footer link dump contains no recruitment/careers/emploi/job/talent link at all (only /pages/contact and /policies/contact-information); (4) /pages/contact HTTP 200 is a pure customer-service form with no recruitment mention and no email address exposed. VENDOR SWEEP all negative for slugs pauleka and paule-ka: Greenhouse 404, Lever 404, Recruitee 404, Workable 404, Personio 307 (redirect, no board), Teamtailor /jobs 404, WTTJ org api 404. Ashby returned HTTP 200 but is DISCARDED as a false positive - see the Ashby note in the Pierre Cardin row. job_count=0 means no careers infrastructure exists, distinct from a working feed showing zero."
Payot,WTTJ,"{""vendor"": ""welcometothejungle"", ""slug"": ""payot"", ""org_reference"": ""OHpXMF"", ""org_api"": ""https://api.welcometothejungle.com/api/v1/organizations/payot"", ""jobs_url"": ""https://www.welcometothejungle.com/fr/companies/payot/jobs"", ""embed_on_brand_site"": ""https://www.welcometothejungle.com/fr/companies/payot/embed?c=3&l=2"", ""algolia"": {""app_id"": ""CSEKHVMS53"", ""index"": ""wttj_jobs_production_fr"", ""filter"": ""organization.slug:payot""}}",1,"robots https://www.payot.com/robots.txt HTTP 200 (Shopify) = ALLOWED for /pages/. robots https://www.welcometothejungle.com/robots.txt returns HTTP 202 with an EMPTY body (Datadome edge response, serves no Disallow) and https://api.welcometothejungle.com/robots.txt HTTP 404 - no rule forbids these paths. PROBE ORDER: brand site first - the page sitemap lists https://www.payot.com/pages/carrieres; that page HTTP 200 is JS-rendered, and Chromium showed it embeds an IFRAME to https://www.welcometothejungle.com/fr/companies/payot/embed?c=3&l=2. Payot sits under Ales Groupe but recruits under its own WTTJ org. IDENTITY VERIFIED: org api HTTP 200 name='PAYOT' slug='payot' reference='OHpXMF' nb_employees=120. NEGATIVE CONTROL: org api for 'zzzznope' returns HTTP 404 {'error':'Not Found'}. COUNT METHOD: intercepted the page's own Algolia response on index wttj_jobs_production_fr filtered to this org: nbHits=1, nbPages=1, the single hit being reference 07b6c354-cf75-4cb2-bd3d-7eb8ee34b619 'STAGE - DEVELOPPEMENT EXPERIENCE CLIENT' (internship, Neuilly-sur-Seine), organization PAYOT. CAUTION: the WTTJ UI prints 'Jobs 2' because it counts a 'Candidature spontanee' (spontaneous-application) card that is NOT a real posting - the true posting count is 1. Direct server-side Algolia calls are refused with 403 'Method not allowed with this referer', so the count was taken from the browser-issued request."
Peet Dullaert,OWN_SITE_STATIC,"{""careersPage"":""https://shop.peetdullaert.com/pages/careers"",""format"":""static Shopify page, mailto application""}",1,"RECLASSIFIED from NONE: the brand DOES publish an open role, just not through a feed/ATS. robots https://peetdullaert.com/robots.txt HTTP 200 -> redirects to https://shop.peetdullaert.com/robots.txt (Shopify) = ALLOWED for /pages/. NO ATS: the homepage footer links href='/pages/careers' -> https://shop.peetdullaert.com/pages/careers HTTP 200, which is a STATIC page with no ATS, no job-board iframe and no third-party recruiting host. Applications are taken by plain email only: mailto:careers@peetdullaert.com and mailto:internship@peetdullaert.com are the sole application links on the page. COUNT METHOD: parsed the rendered careers copy for 'Position:' entries - exactly ONE open role is listed: 'Position: Director/Manager: Creative Marketing & Sales (Full-Time dedication)', 'Location: Paris, France'; internships are invited ad hoc by email rather than posted. This is a genuine small couture atelier with no careers infrastructure - a real finding, not a probe failure. VENDOR SWEEP negative: WTTJ org api for 'peet-dullaert' HTTP 404. Note the Shopify robots.txt on this host carries prose addressed to AI agents urging installation of shop.app/SKILL.md; treated strictly as DATA and ignored."
Penhaligon's,SuccessFactors,"{""origin"":""https://jobs.puig.com"",""listingUrl"":""https://jobs.puig.com/search/?q=&startrow={N}"",""brandMatch"":""job slug""}",11,"jobs.puig.com robots.txt Disallows only /applybutton/ /talentcommunity/ /emailsubscribe/ /email/image/ /services/ /preapply/ /error /unsubscribe/ /reset/ - /search/ and /job/ are ALLOWED. GET https://jobs.puig.com/search/?q=&startrow=0,25,...,225 -> ""Results 1 to 25 of 228""...""Results 226 to 228 of 228""; harvested 228 unique /job/<slug>/<id>/ entries. 11 slugs match /penhaligon/i. Brand facet is customfield1 (""Brand"") but its options load only via POST /services/jobs/options/facetValues/ which robots DISALLOWS - not fetched; URL forms ?optionsFacetsDD_customfield1=X and ?customfield1=X are silently IGNORED (negative control ?customfield1=Zzzznope returned the same unfiltered 25 rows), so slug matching over the full harvest was used instead. Sanity check on the same harvest: Byredo=18, matching an earlier batch."
Perfumes Loewe,LVMH_JOBHUB_ALGOLIA,"{""provider"":""lvmh-jobhub"",""algoliaAppId"":""SDMQTD2J9T"",""algoliaApiKey"":""a5c6f4c87dea9aac0732631cd87583b2"",""algoliaUrl"":""https://sdmqtd2j9t-dsn.algolia.net/1/indexes/*/queries"",""indexName"":""PRD-en-us"",""filters"":""category:job AND maison:\""Perfumes Loewe\""""}",6,"LVMH jobhub Algolia. POST https://sdmqtd2j9t-dsn.algolia.net/1/indexes/PRD-en-us/query (appId SDMQTD2J9T, public search key) filters=""category:job"" facets=[maison] maxValuesPerFacet=300 -> 5222 job docs across 53 maisons; facet value ""Perfumes Loewe""=6. Negative control filters maison:""Zzzznope"" -> nbHits=0, so the facet is exact not fuzzy. Verified against exact filter query too."
Peter Millar,RichemontCareers,"{""origin"":""https://careers.richemont.com"",""listingUrl"":""https://careers.richemont.com/en/jobs/?brand=Peter%20Millar&page={N}"",""brandParam"":""brand""}",1,"careers.richemont.com robots.txt: ""User-agent: * / Allow: /"" (GPTBot/Bytespider/Amazonbot etc are Disallowed but not the generic agent) -> ALLOWED; the /api/ path returns a Cloudflare ""Just a moment..."" challenge (WAF, not robots), so headless Chromium was used on the normal HTML pages. The listing has a real Maison <select name=""brand""> whose options include Montblanc, Panerai, Peter Millar, Piaget, Purdey. Counted unique /en/jobs/jrNNNNN/ ids across ?brand=<M>&page=1..N. Peter Millar=1. PAGINATION TRAP: ?from=0/10/20/30 all return page 1 verbatim (same 20 ids) - the real param is page=. Verified Montblanc has exactly 5 pages x20=100 and page=6 returns 0 rows. Negative control ?brand=Zzzznope -> 0 ids."
Petit Bateau,SmartRecruiters,"{""vendor"": ""smartrecruiters"", ""company"": ""PetitBateau"", ""public_careers_url"": ""https://careers.smartrecruiters.com/PetitBateau"", ""pagination"": {""param"": ""page"", ""page_size"": ""~10-16 variable""}, ""api_note"": ""api.smartrecruiters.com is robots-DISALLOWED for non-LinkedInBot agents; do not use"", ""parent"": ""Groupe Rocher""}",37,"robots https://www.petit-bateau.fr/robots.txt HTTP 200 = ALLOWED for /carrieres/ (blocks only Baidu/Yandex/meta-externalagent wholesale). PROBE ORDER: brand site first - the homepage footer links href='https://www.petit-bateau.fr/carrieres/' HTTP 200, which links BOTH to https://careers.smartrecruiters.com/PetitBateau and to https://career5.successfactors.eu/career?company=YRGROUPE (the Groupe Rocher/Yves Rocher group portal). career5.successfactors.eu is on the KNOWN-DISALLOWED list so it was NOT probed at all; the brand-specific SmartRecruiters board was used instead. IMPORTANT ROBOTS FINDING: https://api.smartrecruiters.com/robots.txt is 'User-agent: LinkedInBot Allow: /v1/companies/ | User-agent: * Disallow: /' - the JSON API is DISALLOWED for me, so although an early call to /v1/companies/PetitBateau/postings returned totalFound=50, that route was abandoned and is NOT the basis for this count. The public host https://jobs.smartrecruiters.com serves no robots.txt (HTTP 200 app HTML, no directives) = ALLOWED. COUNT METHOD: paginated the permitted public careers page ?page=1..8 and collected unique /PetitBateau/<numeric id> hrefs: page1=10, page2=16, page3=8, page4=3, pages5-8=0, with ZERO overlap between page1 and page2 (verified by comm) = 37 unique ids. DISCREPANCY DECLARED: the disallowed API's totalFound said 50 while the permitted public board yields 37 unique ids; 37 is what was actually collected and verified. Chromium rendering of page 1 alone yields only 9 ids, so the un-paginated page badly undercounts. NEGATIVE CONTROL: api slug 'zzzznope' returns 200 with totalFound=0, confirming a 200 alone proves nothing."
Philosophy,SuccessFactors,"{""origin"":""https://careers.coty.com"",""listingUrl"":""https://careers.coty.com/search/?q=&startrow={N}"",""brandMatch"":""job slug""}",1,"careers.coty.com robots.txt Disallows only /applybutton/ /talentcommunity/ /services/ etc - /search/ and /job/ ALLOWED. GET https://careers.coty.com/search/?q=&startrow=0,50,100 -> page text ""Showing 1 to 50 of 116 Jobs""; harvested 116 unique /job/<slug>/<id>/. 1 match /philosophy/i. Negative control /zzzznope/ -> 0. Cross-checks on the same harvest: Rimmel=1, Max Factor=1, Marc Jacobs=1."
Phipps,NONE,,,"DNS FAILURE, NOT a 403 and NOT a robots block. phipps-int.com does not resolve: dig +short returns NO A record, and curl exits with code 6 (could not resolve host) giving HTTP 000. Variants also NXDOMAIN: www.phipps-int.com, phipps.paris, phippsinternational.com, phipps-international.com. robots.txt could therefore NOT be retrieved for any Phipps host - no robots verdict is possible. CAUTION recorded during testing: an early batched curl printed stale buffer content from the previous request for this URL, which could have been mistaken for a successful fetch; an isolated re-run proved the host does not resolve. VENDOR SWEEP: WTTJ org api for 'phipps' HTTP 404. job_count LEFT EMPTY deliberately - with the label's domain offline there is no reachable source to count from, and no number should be guessed. ats=NONE reflects no reachable careers infrastructure; absence could not be proven by sitemap enumeration because the site itself is unreachable."
Piaget,RichemontCareers,"{""origin"":""https://careers.richemont.com"",""listingUrl"":""https://careers.richemont.com/en/jobs/?brand=Piaget&page={N}"",""brandParam"":""brand""}",23,"careers.richemont.com robots.txt: ""User-agent: * / Allow: /"" (GPTBot/Bytespider/Amazonbot etc are Disallowed but not the generic agent) -> ALLOWED; the /api/ path returns a Cloudflare ""Just a moment..."" challenge (WAF, not robots), so headless Chromium was used on the normal HTML pages. The listing has a real Maison <select name=""brand""> whose options include Montblanc, Panerai, Peter Millar, Piaget, Purdey. Counted unique /en/jobs/jrNNNNN/ ids across ?brand=<M>&page=1..N. Piaget=23. PAGINATION TRAP: ?from=0/10/20/30 all return page 1 verbatim (same 20 ids) - the real param is page=. Verified Montblanc has exactly 5 pages x20=100 and page=6 returns 0 rows. Negative control ?brand=Zzzznope -> 0 ids."
Pierre Cardin,Workable,"{""vendor"": ""workable"", ""account_slug"": ""pierre-cardin"", ""widget_api"": ""https://apply.workable.com/api/v1/widget/accounts/pierre-cardin"", ""careers_url"": ""https://apply.workable.com/pierre-cardin/""}",0,"robots https://www.pierrecardin.com/robots.txt HTTP 200 -> pierrecardin.com (Shopify) = ALLOWED. robots https://apply.workable.com/robots.txt HTTP 200 = ALLOWED ('User-agent: * / Disallow:' empty). Brand site has NO careers link: the Shopify page sitemap lists 9 pages (contact, faq, la-maison, gdpr, e-shop, musee-pierre-cardin-venise, etc) with no careers page, and the homepage link dump (67 links) contains no recruitment link. www.pierrecardin.fr resolves (193.41.194.45) but is the same Shopify store, canonical https://pierrecardin.com/. VERIFIED ZERO, NOT an absent feed: https://apply.workable.com/api/v1/widget/accounts/pierre-cardin returns HTTP 200 {'name':'Pierre Cardin','description':null,'jobs':[]} and the human page https://apply.workable.com/pierre-cardin/ returns HTTP 200 titled 'Pierre Cardin - Current Openings'. So a real, correctly-named Workable account exists and is currently publishing zero jobs. NEGATIVE CONTROL: slug 'zzzznope' returns HTTP 404 'Not Found', and near-miss slugs pierrecardin / pierre-cardin-1 / pierre-cardin-paris / groupe-pierre-cardin all 404, so 'pierre-cardin' is a uniquely real account rather than a fuzzy match. DISPROVEN PROBE: Ashby jobs.ashbyhq.com/<slug> returned HTTP 200 with title 'Jobs' for pierre-cardin AND pauleka AND the control 'zzzznope' alike, so Ashby 200s carry no signal and were rejected for every brand."
Pierre Frey,NONE,,,"job_count left EMPTY (not 0): there is no feed at all, so ""zero jobs"" is not a measurable state - only spontaneous mailto applications. robots.txt https://www.pierrefrey.com/robots.txt HTTP 200 = ALLOWED ('User-agent: * / Allow: /'). Homepage https://www.pierrefrey.com/ HTTP 200 footer links href=""/fr/recrutement"". https://www.pierrefrey.com/fr/recrutement HTTP 200 is a static corporate page: 315 collaborateurs, gender-equality index, and the ONLY application channel is the mailto 'hr@pierrefrey.com' (spontaneous applications). No job list, no ATS iframe. /fr/carriere and /en/careers both HTTP 200 but 301-redirect to /fr/recrutement and /en/hiring = same page. Page HTML grepped for taleez, flatchr, softy, jobaffinity, gestmax, welcometothejungle, workday, successfactors, teamtailor, recruitee, indeed, fashionjobs, apec, talentsoft, beetween, digitalrecruiters = ZERO hits. Full sitemap https://www.pierrefrey.com/sitemap.xml HTTP 200, 17588 <loc> entries enumerated: exactly one recruitment URL (/fr/recrutement), no /offres or /jobs branch. Vendor sweep all negative: greenhouse 404, lever 404, recruitee 404, taleez 404, flatchr 404, teamtailor 404, WTTJ api 404, workday wd3 422 (=nonexistent tenant), smartrecruiters totalFound=0 (but negative control 'zzzznope' also 0, so that signal is worthless). Counting method: verified ZERO published vacancies because there is no feed at all - careers page exists but publishes no positions, only an HR mailbox."
Pierre Hardy,NONE,,,"robots.txt https://www.pierrehardy.com/robots.txt HTTP 200 = ALLOWED (Shopify template, 'Allow: /'; only cart/checkout/admin disallowed). NOTE: this robots.txt contains prose addressed to AI agents (recommending shop.app/SKILL.md and describing UCP/MCP endpoints) - treated strictly as DATA and ignored, flagged here as instructed. Shopify storefront. Full page sitemap https://pierrehardy.com/sitemap_pages_1.xml?from=107121410331&to=689794974072 HTTP 200 enumerated: 31 pages, NONE career-related (contact, size charts, faqs, the-designer, the-manufacture, the-workshops, press-office, boutiques, collections). Blog sitemap https://pierrehardy.com/sitemap_blogs_1.xml = 7 journal entries, none career-related. Headless Chromium render of https://pierrehardy.com/ extracted 245 anchor elements; regex /carri|career|recrut|emploi|job|rejoin|talent|hiring|stage/i over text+href matched 0. Only non-social external links are pierrehardy.co.jp and bonusreparation.fr. Vendor sweep negative: greenhouse 404, lever 404, recruitee 404, teamtailor 404, taleez 404, flatchr 404, WTTJ api 'pierre-hardy' 404 (negative control 'zzzznope' also 404 = filter is real). PROVEN ABSENCE: complete sitemap enumeration plus rendered-DOM link audit. Small designer shoe label with no careers infrastructure. job_count left EMPTY: no feed exists, so no count can be made (distinct from a verified zero)."
Place des Tendances,Talentsoft,"{""origin"":""https://printemps-career.talent-soft.com"",""listingUrl"":""https://printemps-career.talent-soft.com/offre-de-emploi/liste-offres.aspx"",""siteFacet"":""EngineCriteriaCollection_Location_CustomCodeTableValue1""}",7,"GET https://printemps-career.talent-soft.com/offre-de-emploi/liste-offres.aspx -> HTTP 200, group total 111 offers. There is NO brand/enseigne facet, but the site facet (select CustomCodeTableValue1) carries per-site counts IN ITS OPTION LABELS and they sum to exactly 111, so the split is complete and internally consistent: ""Place des Tendances Pantin (7)"". Non-Printemps sites in the same facet: Place des Tendances Pantin 7, Citadium Caumartin 3, Citadium Siege 1, Made In Design 2. 98+7+4+2=111. Attribution is by SITE label, which is the only brand signal the feed exposes."
Plateforme Emode,NONE,,,"Correct domain is emode.fr (plateforme-emode.fr does NOT resolve: curl exit 000 / DNS failure, distinct from a 403). robots.txt https://www.emode.fr/robots.txt HTTP 200 = ALLOWED (Yoast block, 'User-agent: * / Disallow:' i.e. nothing disallowed). WordPress site of the Cholet-based PFT-labelled fashion-industry platform (association, training + prototyping lab). Sitemap index https://www.emode.fr/sitemap_index.xml HTTP 200 -> page-sitemap.xml fully enumerated: 111 pages, ZERO careers/recrutement/emploi/jobs page. The 'membership' funnel is /devenir-adherent/ and /espace-adherent/, not recruitment. Homepage text extracted and read: nav is A propos / Expertise / Formation professionnelle / Lab / Prototypage / Projets / Veille - no recruitment section. Vendor sweep negative: WTTJ api 'emode' 404 and 'plateforme-emode' 404 (negative control 'zzzznope' 404 = filter real); taleez emode.taleez.com HTTP 429 rate-limited (INCONCLUSIVE for that one vendor, but the sitemap enumeration is decisive). PROVEN ABSENCE: complete 111-page sitemap with no careers surface. This is a small B2B association/technology platform, not an employer portal. job_count EMPTY: no feed exists."
Pochet du Courval,Flatchr,"{""origin"":""https://groupepochet.flatchr.io"",""companySlug"":""groupepochet"",""listingUrl"":""https://groupepochet.flatchr.io/fr/company/groupepochet/""}",14,"Found from the parent site: https://www.groupe-pochet.fr/talents/ (robots ""User-agent: * / Disallow: /wp/wp-admin/"" -> ALLOWED) links out to https://groupepochet.flatchr.io. robots.txt groupepochet.flatchr.io Disallows only named bots (FacebookBot, bingbot, MJ12bot, UptimeRobot, WordPress, SemrushBot) - the generic agent is ALLOWED. Next.js SSR page; rendered with headless Chromium: ""23 offres"" and all 23 cards harvested with title+contract+location. There is ONE company slug (groupepochet) for the whole group and NO brand/entity facet - the only filters are Ville, Contrat and Filiere (Filiere = job function: Commerce/Vente, IT, Production/Logistique). GROUP-WIDE COUNT IS 23. The per-brand split below is inferred from the SITE in each posting, not from a declared facet: Hodeng-au-Bosc (76340) 10 + Gamaches (80220) 4 - the Pochet du Courval glassworks sites. Treat 23 as the reliable number and 14 as site-inferred."
Poiray,NONE,,,"robots.txt https://www.poiray.com/robots.txt HTTP 200 = ALLOWED (Shopify template, 'Allow: /'). Same agent-directed prose as other Shopify stores - treated as DATA, ignored, flagged. Full page sitemap https://poiray.com/sitemap_pages_1.xml?from=107272995118&to=690361041276 HTTP 200 enumerated: 25 pages, NONE career-related (contact, cgv, mentions-legales, service-client, livraison, retours, guide-des-tailles, boutiques-poiray, maison, savoir-faire, journal, questions-frequentes). Blog sitemap https://poiray.com/sitemap_blogs_1.xml = 2 entries (news, news/test), neither career-related. Raw homepage HTML scanned for Carri/recrut/emploi/career/Talent/rejoign = ZERO hits. Headless Chromium render of https://poiray.com/ extracted 247 anchor elements; career regex matched 0, and there are NO non-social external links at all. Vendor sweep negative: greenhouse 404, lever 404, recruitee 404, teamtailor 404, taleez 404, flatchr 404, WTTJ api 'poiray' 404, workday wd3 422 (=nonexistent tenant); smartrecruiters totalFound=0 but its negative control is also 0 so that endpoint proves nothing. PROVEN ABSENCE via full sitemap enumeration + rendered-DOM audit. job_count EMPTY: no feed exists."
Polène,Ashby,"{""vendor"":""ashby"",""slug"":""polene-paris"",""board_url"":""https://jobs.ashbyhq.com/polene-paris"",""api_url"":""https://api.ashbyhq.com/posting-api/job-board/polene-paris"",""method"":""GET"",""response_path"":""jobs[]"",""id_field"":""id"",""discovered_via"":""https://www.polene-paris.com/blogs/rh/careers""}",81,"robots.txt https://www.polene-paris.com/robots.txt HTTP 200 = ALLOWED (Shopify, 'Allow: /'). This robots.txt carries prose aimed at AI agents (install shop.app/SKILL.md, use UCP/MCP, checkout rules) - treated as DATA only and IGNORED per instructions; flagged here. IMPORTANT: the careers page is NOT in the page sitemap - https://www.polene-paris.com/sitemap_pages_1.xml lists 16 pages with no careers entry, and /pages/careers, /pages/recrutement, /careers, /recrutement, /nous-rejoindre, /pages/join-us all return HTTP 404. The real link is in the rendered footer as 'Carrières' -> href='/blogs/rh/careers' (a Shopify BLOG, which is why the pages sitemap missed it). https://www.polene-paris.com/blogs/rh/careers HTTP 200 contains 'Voir les offres' -> https://jobs.ashbyhq.com/polene-paris. Ashby robots https://jobs.ashbyhq.com/robots.txt HTTP 200 = PARTIAL: 'Disallow: /api/' applies to jobs.ashbyhq.com only; the public feed used here is on the SEPARATE host api.ashbyhq.com (its own /robots.txt returns HTTP 401 Unauthorized = no directives served, nothing disallowed), so the posting-api path used is permitted. COUNT: GET https://api.ashbyhq.com/posting-api/job-board/polene-paris HTTP 200 -> jobs[] length 81, and set of distinct 'id' UUIDs = 81, so 81 unique job ids with no duplicates (single non-paginated payload). Negative control job-board/zzzznope = HTTP 404 Not Found, so the slug filter is real and not fuzzy. Roles verified as genuinely Polène (Conseiller de vente Richelieu/Le Bon Marché/Champs-Élysées, Artisan Maroquinier, Digital Director, boutiques Milano/London/NYC/Tokyo/Seoul/Singapore/Beijing)."
Pomellato,Eightfold,"{""origin"":""https://careers.kering.com"",""domain"":""kering.com"",""brandMatch"":""title_prefix:POMELLATO""}",22,GET https://careers.kering.com/api/pcsx/search?domain=kering.com&start=0..1000&num=10 with a session cookie from /careers -> data.count=1007; paged ALL 1007 and collected 1007 unique position ids. Titles are brand-prefixed; 22 match /pomellato/i and all 22 have distinct displayJobId (no dupes). Negative control /zzzznope/i -> 0. robots.txt careers.kering.com Disallows / but explicitly Allows /api/pcsx (PARTIAL -> used the permitted path).
PR3,NONE,,,"NO LIVE OFFICIAL WEBSITE FOUND for the Paris fashion showroom/PR agency PR3 - absence of the brand site itself, so no ATS can exist on it. Domain-by-domain evidence (DNS failure = curl exit 000/6, explicitly DISTINCT from a 403): pr3paris.com RESOLVES to Squarespace IPs (198.185.159.144 / 198.49.23.144) but returns HTTP 404 with the body ""Squarespace - Website Expired"" - i.e. a LAPSED/unpaid Squarespace site, the strongest candidate for the showroom and it is dead. pr3.fr resolves (OVH 213.186.33.5) but HTTPS fails; over HTTP it 301-redirects to https://jybh.fr/fr/ = ""JY BH - Facconnier francais"", a DIFFERENT company (a French garment maker), so it is NOT the showroom - rejected as a mismatch rather than counted. pr3.com = ClouDNS domain-parking placeholder (""This domain is registered for one of our customers""), not a real site. pr3.agency / pr3agency.com = HTTP 200 but title ""PR3 Agency - Specialist PR Agency For Web3"" = a Web3 crypto PR agency, a NAME COLLISION, explicitly rejected. pr3showroom.com, showroompr3.com, pr3-showroom.com, pr3-paris.com, agencepr3.com, pr3.paris, pr3.co, pr3paris.fr ALL fail DNS (curl exit 000, no A record). WTTJ api https://api.welcometothejungle.com/api/v1/organizations/pr3 = HTTP 404, with negative control organizations/zzzznope also 404 confirming the endpoint discriminates. Other vendor probes: greenhouse/lever/recruitee/flatchr/teamtailor all 404 for pr3 slugs; taleez pr3.taleez.com HTTP 429 rate-limited (INCONCLUSIVE for that single vendor). CONCLUSION: ats=NONE because the Maison has no live web presence at all to host a careers surface - a small B2B showroom/PR outfit whose only known site has expired. job_count EMPTY: no feed and no site exist, so no number can be given and none is guessed."
Prada Beauty,Avature,"{""vendor"":""avature"",""origin"":""https://careers.loreal.com"",""sitemap"":""https://careers.loreal.com/en_US/jobs/sitemap.xml"",""searchUrl"":""https://careers.loreal.com/en_US/jobs/SearchJobs/?search={TERM}&jobOffset={N}"",""brandMatch"":""job-title slug + keyword search union""}",20,"careers.loreal.com robots.txt ALLOWS /jobs and /content (only *?qtvc= is Disallowed) -> ALLOWED. Avature portal (career.loreal.com/careers 302 -> careers.loreal.com). ENUMERATION: GET https://careers.loreal.com/en_US/jobs/sitemap.xml -> 1816 <loc>, of which 1737 /JobDetail/ URLs with 1737 DISTINCT trailing numeric ids (the LVMH-style per-language duplication does not arise: only the en_US sitemap was used). CORRECTION TO THE BRIEF: Avature pagination is NOT ignored here - ?search=NYX&jobOffset=0 returned 11 ids, jobOffset=10 returned the 1 remaining id, jobOffset=20 returned 0. It paginates correctly. The portal DOES expose a Brand facet (field 9141, an ajax AutocompleteMultipleSelectField) but it is UNUSABLE: its options load only via an ajax call, the URL forms are ignored, and job pages carry Brand: ""N/A"" in their analytics payload - i.e. jobs are largely not brand-tagged. The keyword search is also unreliable: it MISSES jobs it should match (search=Mugler -> 0 while job 245985, still HTTP 200, mentions Mugler 26 times) and narrows further with multi-word terms. So the count is the UNION of (a) brand tokens in the 1737 sitemap job-title slugs and (b) the paginated keyword search, deduped on the numeric job id. Negative control search=zzzznope -> 0 ids. COUNT: sitemap 20 + keyword search 8 (search is a strict subset) -> union 20. Prada Beauty is the L Oreal Luxe licence."
Pressiat,NONE,,,"Domain pressiat.com HTTP 200 (canonical, Wix). pressiat.fr, pressiat-paris.com, pressiat.paris ALL fail DNS (curl exit 6 / no resolution - distinct from a 403). robots.txt https://pressiat.com/robots.txt HTTP 200 = ALLOWED; only directive for '*' is 'Disallow: *?lightbox=' which covers no path fetched. Platform is WIX, not Shopify, so sitemap.xml -> pages-sitemap.xml: fully enumerated = 10 URLs total (homepage + /project-01 .. /project-09). No careers page. Cross-checked independently against Wix's own internal page registry ('pageUriSEO' list in the homepage JS payload) which matches the sitemap EXACTLY - so no unlisted or noindexed careers page is hiding. Homepage 321KB payload grepped for recrutement|carrières|careers|jobs|join-us|nous-rejoindre|stage|emploi|hiring|internship AND for ATS vendor strings (workable, greenhouse, lever, teamtailor, recruitee, smartrecruiters, personio, factorial, welcometothejungle) = ZERO hits; only outbound contact is mailto:contact@pressiat.com. Paths /careers /recrutement /carrieres /jobs /pages/careers /nous-rejoindre /join-us all HTTP 404. WTTJ api 404 for pressiat, pressiat-paris, maison-pressiat, vincent-pressiat (and the ?query= search returned an UNRELATED org, ERBORIAN INTERNATIONAL - correctly rejected as a collision, not counted). Two vendor endpoints returned HTTP 200 but were verified as SOFT-404s, not tenants: pressiat.recruitee.com redirects to the Tellent Recruitee marketing site, and apply.workable.com/pressiat is a generic Workable shell with no Pressiat content. Brand identity confirmed: designer is Vincent Garnier Pressiat (NOT 'Ophélie Pressiat' as the brief stated), Paris no-gender RTW label launched 2021, official FHCM member. PROVEN ABSENCE. job_count EMPTY: no listing surface exists."
Printemps,Talentsoft,"{""origin"":""https://printemps-career.talent-soft.com"",""listingUrl"":""https://printemps-career.talent-soft.com/offre-de-emploi/liste-offres.aspx"",""siteFacet"":""EngineCriteriaCollection_Location_CustomCodeTableValue1""}",98,"GET https://printemps-career.talent-soft.com/offre-de-emploi/liste-offres.aspx -> HTTP 200, group total 111 offers. There is NO brand/enseigne facet, but the site facet (select CustomCodeTableValue1) carries per-site counts IN ITS OPTION LABELS and they sum to exactly 111, so the split is complete and internally consistent: Printemps-branded sites: Haussmann 19, Siege 35, Velizy 2 10, Parly 2 7, Nancy 5, Lyon 4, Deauville 3, Marseille La Valentine 3, Nation 3, Marseille Terrasses du Port 2, Rouen 2, Toulon 2, Lille 1, Outlet Miramas 1, Rennes 1. Non-Printemps sites in the same facet: Place des Tendances Pantin 7, Citadium Caumartin 3, Citadium Siege 1, Made In Design 2. 98+7+4+2=111. Attribution is by SITE label, which is the only brand signal the feed exposes."
