nom	site	bucket	detail
blood brother	https://www.blood-brother.com/	net-error	ENOTFOUND
blufin	http://www.blufin.it/#/en/	net-error	ENOTFOUND
bleue burnham	https://bleueburnham.com/	net-error	ENOTFOUND
basefield	https://www.basefield.de/	net-error	ENOTFOUND
bella beauty	https://klarandco.com/	net-error	ENOTFOUND
blake seven	https://www.blake-seven.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
black iris	https://shopblackiris.com/	net-error	ENOTFOUND
bloomings	https://www.bloomings.eu/	net-error	ENOTFOUND
balibaris	https://www.balibaris.com/	net-error	ENOTFOUND
berghaus	https://int.berghaus.com/	net-error	ENOTFOUND
alchemist	https://www.alchemist-fashion.com/	alive	200
black velvet circus	https://www.blackvelvetcircus.com/	alive	200
berlin skin	http://www.berlinskin.com/	alive	200
bravado designs	https://www.bravadodesigns.com/	alive	200
beecos	http://beecosbeauty.com/	net-error	ENOTFOUND
betsey johnson	https://betseyjohnson.com/	alive	200
booda organics	http://www.boodaorganics.com/	alive	200
bl'eau	http://www.bleaubeauty.com/	net-error	ENOTFOUND
bijou brigitte	https://www.bijou-brigitte.com/	net-error	ENOTFOUND
bobux	https://www.bobux.eu/	net-error	UND_ERR_CONNECT_TIMEOUT
baabuk	https://www.baabuk.com/	net-error	ENOTFOUND
back beat co.	https://backbeat.co/	tls-error	CERT_HAS_EXPIRED
boohoo group	https://www.boohoo.com/	net-error	ENOTFOUND
biankina	https://biankina.com/	net-error	ENOTFOUND
blackhorse lane ateliers	https://blackhorselane.com/	alive	200
baabushka	https://www.baabushka.com/	alive	200
bioderma	https://www.bioderma.jp/	alive	200
botana	https://botanabedding.com/	alive	200
begley's	http://begleysbest.com/	alive	200
bimba y lola	https://www.bimbaylola.com/	net-error	ENOTFOUND
bram's fruit	https://bramsfruit.com/	net-error	ENOTFOUND
bricktown	https://www.bricktownworld.com/	net-error	ENOTFOUND
bickley + mitchell	https://bickleyandmitchell.com/	net-error	ENOTFOUND
bloomshell	https://bloomshell.co/	net-error	ENOTFOUND
blazoer	http://www.blazoer.com/	alive	200
big bazaar - ffb	https://shop.bigbazaar.com/	net-error	ENOTFOUND
azmera skin care	http://www.azmera-skin.com/	net-error	ENOTFOUND
brihans natural products	https://brihansnatural.com/	net-error	ENOTFOUND
bernstock speirs	https://bernstockspeirs.com/	net-error	ENOTFOUND
carlijnq	https://carlijnq.nl/	http-dead	404
belle	https://www.belleintl.com/	net-error	ENOTFOUND
akiseo	https://akiseohats.com/	alive	200
briglia blu	https://www.briglia1949.com/	net-error	ENOTFOUND
beetles gel polish	https://www.beetlesgel.com/	alive	200
alife and kickin	https://www.alifeandkickin.com/	net-error	ENOTFOUND
björn borg footwear	https://www.bjornborg.com/	net-error	ENOTFOUND
bizz x siss	https://bizzxsiss.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
brow art 23	https://browart23.com/	net-error	ENOTFOUND
beira	https://beira.scot/	alive	200
buccellati holding italia	https://www.buccellati.com/	alive	200
buddica	https://www.buddica.com/	net-error	ENOTFOUND
castro	https://www.castro.com/	alive	200
by walid	https://www.bywalid.co.uk/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
black fashion	https://www.blackfashionbrand.com/nl/	net-error	ENOTFOUND
aleem yusuf	https://aleemyusuf.com/	tls-error	ERR_SSL_WRONG_VERSION_NUMBER
böhmer schuhe	https://www.boehmer-schuhe-ludwigsburg.de/	alive	200
agent p	https://www.agentpnyc.com/	net-error	ENOTFOUND
boody	https://boodywear.co.za/	alive	200
bentalls	http://www.bentalls.co.uk/	alive	200
black & brown	https://www.black-brown.com/	alive	200
alfonsi	https://www.alfonsimilano.com/	tls-error	ERR_TLS_CERT_ALTNAME_INVALID
better rich	https://www.better-rich.com/	alive	200
brandit	https://www.brandit-wear.com/	net-error	ENOTFOUND
breeze	https://www.fo-kids.co.jp/shop/breeze/	alive	200
bonne suits	https://bonnelife.com/	net-error	ENOTFOUND
bluebuck	https://bluebuck.net/?oid=267&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
biotechbeauty	https://biotechbeautyus.com/	net-error	ENOTFOUND
blackstone	https://www.blackstonefootwear.com/en/	net-error	ENOTFOUND
bershka	https://www.bershka.com/	net-error	ENOTFOUND
bellaire	http://bellaire.nl/	net-error	ENOTFOUND
busnel	https://www.busnel.com/	net-error	ENOTFOUND
blush	http://mattercompany.com/	alive	200
beth richards	https://www.bethrichards.com/	alive	200
borneo paris	https://www.borneo-paris.com/?oid=362&affid=1&source_id=GoY-rating&sub1=brandpage	net-error	ENOTFOUND
bukuro	https://www.mybukuro.com/	alive	200
brbl	https://www.brbl.net/	net-error	ENOTFOUND
bf moda fashion	https://bfmodafashion.com/	net-error	ENOTFOUND
brow bandit	http://browbandit.com/	net-error	ENOTFOUND
breastflower	https://www.breastflower.com/	net-error	ENOTFOUND
berkelmans	https://www.berkelmans.nl/	net-error	ENOTFOUND
benetton	http://www.benetton.com/	net-error	ENOTFOUND
blume	http://blume.com/	net-error	ENOTFOUND
bejou	https://bejou.co/	alive	200
belk	https://www.belk.com/	alive	200
belly's candle co.	http://www.bellyscandleco.com/	net-error	ENOTFOUND
billion dollar beauty	http://billiondollarbeauty.com/	net-error	ENOTFOUND
bella vida santa barbara	http://www.bellavidasb.com/	alive	200
blanche cph	https://blanchecph.com/	net-error	ENOTFOUND
british knights	https://www.britishknights.com/	alive	200
bonobos	https://bonobos.com/	net-error	ENOTFOUND
bring	https://bring.org/	net-error	ENOTFOUND
body b beautiful	http://www.bodybbeautiful.com/	alive	200
brenda zaro	https://www.brendazaro.com/	alive	200
black moon cosmetics	http://www.blackmooncosmetics.com/	alive	200
boho and bowie	https://bohoandbowie.com/	alive	200
blipers	http://www.blipers.it/	net-error	ENOTFOUND
beyond pure	http://beyondpure.ca/	net-error	ENOTFOUND
bora bora	https://www.bora-bora.es/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
blooh	https://www.blooh.co/	net-error	ENOTFOUND
boomba	https://getboomba.com/	net-error	ENOTFOUND
boldwill	https://www.boldwill.com/?oid=266&affid=1&source_id=GoY-rating&sub1=brandpage	alive	200
besson shoes	https://www.besson-shoes.com/	net-error	ENOTFOUND
by parra	https://www.byparra.us/	alive	200
balsais	https://balsais.com/	net-error	ENOTFOUND
before	https://beforecompany.com/	alive	200
billebeino	https://www.billebeino.com/	alive	200
bruno magli	https://www.brunomagli.com/	alive	200
aldo martins	https://www.aldomartins.com/	net-error	ENOTFOUND
bodymed formulations	https://www.bodymedproducts.com/pages/bodymed-formulations	alive	200
bella | ha	https://bellaha.com/	alive	200
baume et mercier	https://www.baume-et-mercier.com/	net-error	ENOTFOUND
california naturals	http://thecalifornianaturals.com/	alive	200
breil	https://www.breil.com/	alive	200
casely-hayford	https://casely-hayford.com/	alive	200
black yak	http://www.blackyak.com/	net-error	ENOTFOUND
bobo global	https://boboglobal.com/	net-error	ENOTFOUND
brilleland	https://www.brilleland.no/	alive	200
boho aromatic	http://www.bohoaromatic.com/	net-error	ENOTFOUND
beverly hills md	http://beverlyhillsmd.com/	net-error	ENOTFOUND
bohemian dream	https://bohemiandream.in/	net-error	ENOTFOUND
barone	https://www.baronefirenze.com/	net-error	ENOTFOUND
bourrienne paris	https://www.bourrienne.com/	net-error	ENOTFOUND
buffout	https://buffout.life/	net-error	ENOTFOUND
burberry	https://uk.burberry.com/	alive	200
calzeat	https://www.calzeat.com/	net-error	ENOTFOUND
british passport	https://britishpassport.it/en	net-error	ENOTFOUND
bronx	https://bronxshoes.com/en/	net-error	ENOTFOUND
boux avenue	https://www.bouxavenue.com/	net-error	ENOTFOUND
beauty pie	https://www.beautypie.com/	alive	200
brunnaco	https://www.brunnaco.com/	net-error	ENOTFOUND
bootlegger	https://www.bootlegger.com/	net-error	ENOTFOUND
bbase	https://bbase.com.hk/	alive	200
braun büffel	https://www.braun-bueffel.com/	net-error	ENOTFOUND
calzaturificio marino fabiani	https://marinofabiani.com/azienda/	alive	200
björn borg	https://bjornborg.com/	net-error	ENOTFOUND
bn3th	https://www.bn3th.com/	alive	200
blijdesteijn	http://blijdesteijn.nl/	net-error	ENOTFOUND
bitte kai rand	https://www.bittekairand.com/	net-error	ENOTFOUND
boyzz only	http://www.boyzzonly.com/	net-error	ENOTFOUND
buddha to buddha	https://www.buddhatobuddha.com/	net-error	ENOTFOUND
bugatti	https://www.bugatti-fashion.com/	net-error	ENOTFOUND
bewildher fitwear	https://www.bewildher.com/	net-error	ENOTFOUND
brunocenere	https://brunocenere.com/	net-error	ENOTFOUND
beth & jeni	https://www.bethyjeni.com/	net-error	ENOTFOUND
blueport	https://www.blueport.de/	alive	200
by the way  your hair looks fabulous	http://www.thebtwco.com/	net-error	ENOTFOUND
boni-moriya	http://boni-moriya.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
british vintage boxing	https://www.britishvintageboxing.com/	alive	200
back to earth	https://backtoearthskin.com/en-ca	net-error	ENOTFOUND
casas bahia	https://www.casasbahia.com.br/	alive	200
bio follicle vegan plant derived hair products	http://www.biofollicle.com/	alive	200
akoiaswim	https://akoiaswim.com/	net-error	ENOTFOUND
black and gold	https://www.blackandgoldofficial.com/	net-error	ENOTFOUND
brand black	https://brandblack.com/	net-error	ENOTFOUND
biofor hungary	https://biofor.hu/	alive	200
accurist	https://www.accurist.co.uk/	net-error	ENOTFOUND
briggs&riley	https://www.briggs-riley.com/	alive	200
bonne gueule	https://www.bonnegueule.fr/	net-error	ENOTFOUND
bushman	https://bushman.cz/	net-error	ENOTFOUND
beales	https://www.beales.co.uk/	alive	200
bohempia	https://bohempia.com/	net-error	ENOTFOUND
brantano footwear	http://www.brantano.com/	alive	200
beneshty	https://beneshty.com/	net-error	ENOTFOUND
byza	https://byza.com/	net-error	ENOTFOUND
carolina herrera	https://www.carolinaherrera.com/	alive	200
burgeon outdoor	https://www.burgeonoutdoor.com/	net-error	ENOTFOUND
calliope by megan moroney	https://fragrancebymeganmoroney.com/	net-error	ENOTFOUND
bluejeans and sunbeams	https://bluejeansandsunbeams.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
bushy	https://www.bushyunderwear.com/	alive	200
caftanii	http://caftanii.it/	net-error	ENOTFOUND
bloch	https://eu.blochworld.com/	net-error	ENOTFOUND
bode	https://www.bodenewyork.com/	net-error	ENOTFOUND
alicia audrey	https://aliciaaudreycollection.com/	net-error	ENOTFOUND
becksöndergaard	https://www.becksondergaard.com/	alive	200
bretter und stoff	https://www.bretterundstoff.com/	net-error	ENOTFOUND
bonton	https://www.bonton.fr/	alive	200
boston proper	https://www.bostonproper.com/	net-error	ENOTFOUND
cape horn	https://www.capehorn.it/	net-error	ENOTFOUND
byniumaal	https://byniumaalshop.com/en/	tls-error	CERT_HAS_EXPIRED
cajoy	https://www.cajoy.com/	net-error	ENOTFOUND
catherine rowe designs	https://www.catherinerowedesigns.com/	net-error	ENOTFOUND
cassels	https://cassels.se/	net-error	ENOTFOUND
boston	https://www.bostonwear.com/es/	net-error	ENOTFOUND
christy dawn	https://christydawn.com/?oid=64&affid=1&source_id=GoY-rating&sub1=brandpage	net-error	ENOTFOUND
bisous skateboards	https://bisousskateboards.com/	net-error	ENOTFOUND
carmela	https://www.carmelashoes.com/	net-error	ENOTFOUND
california biology	https://californiabiology.com/	alive	200
by pariah	https://bypariah.com/	alive	200
boob	https://www.boobdesign.com/	net-error	ENOTFOUND
cachicci	https://www.cachicci.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
benedetta bruzziches	https://benedettabruzziches.com/	net-error	ENOTFOUND
charm diamond centres	https://charmdiamondcentres.com/	net-error	ENOTFOUND
boemos	http://www.boemos.it/	net-error	ENOTFOUND
champagne in the morning	https://champagneinthemorning.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
bon'a parte	https://www.bonaparteshop.com/	alive	200
caftari	https://caftari.com/	net-error	ENOTFOUND
beppi	https://www.beppi.pt/	net-error	ENOTFOUND
buttah	https://www.buttahskin.com/	net-error	ENOTFOUND
bombers original	https://www.bombers-original.com/	net-error	ENOTFOUND
brandtex	https://www.brandtex.dk/	net-error	ENOTFOUND
burrows & co	https://burrowsandco.com.au/	net-error	ENOTFOUND
born rich	https://www.bornrichclothing.com/	http-dead	423
bull & berry	https://www.bullandberry.de/	net-error	ENOTFOUND
bogdar	https://bogdar.com/	net-error	ENOTFOUND
china gold	https://www.chnau99999.com/	dns-flaky	timeout/servfail on both
bovet fleurier	https://bovet.com/	alive	200
carlton london	https://carltonlondon.co.in/	net-error	ENOTFOUND
blake brown	https://blakebrownbeauty.com/	net-error	ENOTFOUND
chevalier d’éon	https://www.chevalierdeonheritage.com/	net-error	ENOTFOUND
bréal	https://www.breal.net/	net-error	ENOTFOUND
cardani	https://www.headcovers.com/cardani/	blocked	403
better world fashion	https://betterworldfashion.com/	http-dead	402
caes	https://www.caes-store.com/	net-error	ENOTFOUND
cannasmack	https://cannasmack.com/	net-error	ENOTFOUND
boka fragrance	https://bokafragrance.com/	alive	200
canivro	https://www.canivro.com/	net-error	ENOTFOUND
bond no. 9	https://www.bondno9.com/	net-error	ENOTFOUND
burju	https://burjushoes.com/	alive	200
camel	https://www.camel.com.cn/	net-error	ENOTFOUND
canali	https://www.canali.com/	net-error	ENOTFOUND
cg – club of gents	https://www.cg.fashion/	net-error	ENOTFOUND
bondi leather	https://www.bondileather.com.au/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
cad-b makeup and skincare	http://cad-b.com/	net-error	ENOTFOUND
carolglass	http://www.eyecare-health.com/	alive	200
buffalo london	https://www.buffalo-boots.com/en-gb/buffalo-london	net-error	ENOTFOUND
brighty&co	https://brightyandco.com/en/	net-error	ENOTFOUND
brotege	http://www.brotege.com/	net-error	ENOTFOUND
boboli	https://www.boboli.ie/	alive	200
cape clasp	https://www.capeclasp.com/	alive	200
bedi	https://bedistudios.com/?oid=233&affid=1&source_id=GoY-rating&sub1=brandpage	net-error	ENOTFOUND
brandon maxwell	https://www.brandonmaxwellonline.com/	alive	200
body details	https://www.bodydetails.com/	alive	200
chums japan	https://www.chums.jp/	net-error	ENOTFOUND
british fashion council	http://www.britishfashioncouncil.co.uk/	alive	200
blakely	https://eu.blakelyclothing.com/	alive	200
big bud press	https://bigbudpress.com/	net-error	ENOTFOUND
clodi	https://clodi.pl/	net-error	ENOTFOUND
boragio	https://www.boragio.nl/	net-error	ENOTFOUND
buffalo exchange	https://www.buffaloexchange.com/	net-error	ENOTFOUND
cam cam	https://camcamcopenhagen.com/	net-error	ENOTFOUND
carpe	http://www.mycarpe.com/	net-error	ENOTFOUND
brador	http://www.bradorshop.it/	net-error	ENOTFOUND
camicissima	https://www.camicissima.it/	net-error	ENOTFOUND
bullboxer	https://www.bullboxer.com/	net-error	ENOTFOUND
blueberry	https://www.bluebeery.eu/	net-error	ENOTFOUND
catherine colebrook	https://www.catherinecolebrook.com/	alive	200
bretelle&braces	https://www.bretelleitaliane.com/	net-error	ENOTFOUND
bolzr	https://www.bolzr.store/	net-error	ENOTFOUND
bobo choses	https://www.bobochoses.com/	net-error	ENOTFOUND
c4n	http://crazy4new.com/en/	alive	200
céméle paris	https://www.cemele.fr/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
carpatree	https://carpatree.com/	net-error	ENOTFOUND
caraline skincare	https://www.caralineskin.com/	net-error	ENOTFOUND
bunnies jr	https://www.bunnies.nl/	net-error	ENOTFOUND
better not younger	http://www.better-notyounger.com/	net-error	ENOTFOUND
cero & etage	https://www.cero-etage.dk/	net-error	ENOTFOUND
borsheim's fine jewelry	http://www.borsheims.com/	net-error	ENOTFOUND
brighthouse	https://www.brighthouse.co.uk/	net-error	ENOTFOUND
c.l. seifert	https://clseifert.com/	net-error	ENOTFOUND
body drench	http://www.bodydrench.com/index.html	net-error	ENOTFOUND
callaghan	https://www.callaghan.es/	net-error	ENOTFOUND
carlucce inc.	http://www.carlucce.com/	alive	200
charming charlie	https://charmingcharlie.com/	net-error	ENOTFOUND
classics77	https://www.classics77.com/	tls-error	ERR_SSL_SSL/TLS_ALERT_HANDSHAKE_FAILURE
cara mila	https://cara-mila.com/	alive	200
búho	https://buhobcn.com/en/	net-error	ENOTFOUND
caboo paper products	https://cabooproducts.com/	net-error	ENOTFOUND
calvin klein collection	http://explore.calvinklein.com/en_US/explore	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
capelli new york	https://www.capellinewyork.de/	net-error	ENOTFOUND
cécile canj	https://cecilecanj.com/	net-error	ENOTFOUND
blaumax	https://www.blaumax.com/	alive	200
charmed aroma	https://ca.charmedaroma.com/	net-error	ENOTFOUND
bellapierre cosmetics	http://www.bellapierre.com/	net-error	redirect count exceeded
bons baisers	https://www.bonsbaisers.paris/	alive	200
by malene birger	https://www.bymalenebirger.com/	net-error	ENOTFOUND
black by moussy	https://www.ec-store.net/sws/r/rBLK/	alive	200
btartboxnails	http://btartboxnails.com/	net-error	ENOTFOUND
brickell men's products	https://www.brickellmensproducts.com/	net-error	ENOTFOUND
charlie mae swimwear	https://www.charliemae.com.au/	net-error	ENOTFOUND
blissful organix	http://www.blissfulorganix.com/	alive	200
browluxe®	https://browluxe.ca/	alive	200
cashmere couture	https://simonebruns.com/	net-error	ENOTFOUND
burban	https://www.burban.gr/	net-error	ENOTFOUND
bracha	https://brachadesign.com/	alive	200
ccdk copenhagen	https://ccdk.dk/	net-error	ENOTFOUND
buffalo industries	https://www.buffaloindustries.com/	net-error	ENOTFOUND
cep	https://www.cepsports.net/	alive	200
caridei glove factory	https://www.caridei.it/	alive	200
btartbox	http://btartboxnails.com/	net-error	ENOTFOUND
boomine	https://boomine-rgawdxe.gamma.site/	alive	200
carolyn rowan	https://carolynrowancollection.com/	alive	200
city chic	https://www.citychic.com/	net-error	ENOTFOUND
charriol	https://www.charriol.com/	alive	200
care by me	https://carebymeusa.com/	net-error	ENOTFOUND
bloome*	http://bloome.com/	net-error	ENOTFOUND
cabbeen	https://www.ir.cabbeen.com/	net-error	ENOTFOUND
cache cache	https://www.cache-cache.fr/	net-error	ENOTFOUND
biotechusa	https://shop.biotechusa.com/	alive	200
cadini	https://www.cadini.com/	net-error	ENOTFOUND
c7skates	https://c7skates.com/	alive	200
bigger than beauty skincare®	https://thrivecausemetics.com/pages/bigger-than-beauty-skincare	alive	200
camel active	https://www.camelactive.de/	net-error	ENOTFOUND
bloomingdale's	https://www.bloomingdales.com/	net-error	ENOTFOUND
charles j wahba	https://www.boydsmadisonave.com/collections/charles-wahba	net-error	ENOTFOUND
city shirt co	https://cityshirt.co/	net-error	ENOTFOUND
clane	https://clane-design.com/	net-error	ENOTFOUND
citrus on main	http://citrusonmain.com/	dns-dead	NXDOMAIN @1.1.1.1+8.8.8.8
camps & camps	https://www.campsencamps.nl/	net-error	ENOTFOUND
cabana	http://cabanacomfort.com/	net-error	ENOTFOUND
buga	https://www.buga.cz/	alive	200
buffalo	https://www.buffalo.de/	net-error	ENOTFOUND
castle soap company	https://castlesoapcompany.com/	net-error	ENOTFOUND
born living yoga	https://bornlivingyoga.com/	alive	200
caravana	https://www.caravana.land/	net-error	ENOTFOUND
car shoe	http://www.carshoe.com/	net-error	ENOTFOUND
cake maternity	https://www.cakematernity.com/	net-error	ENOTFOUND
carat*	https://www.caratlondon.com/	net-error	ENOTFOUND
